customer_id,plan_type,churn_status,risk_score,monthly_revenue,days_since_last_login,engagement_bucket,usage_bucket,support_bucket,payment_history,customer_satisfaction_score
8282,Basic,Churned,13,24.00,104,Low,Low,High,Delayed,5
8283,Basic,Active,3,20.00,15,High,Medium,Medium,On-Time,7
8284,Enterprise,"At Risk",6,255.00,23,High,Medium,High,Delayed,10
8285,Pro,Churned,12,59.00,111,Low,Low,Medium,Delayed,6
8286,Basic,Active,4,12.00,25,Medium,High,High,On-Time,10
8287,Basic,Active,3,23.00,43,Medium,High,Low,On-Time,7
8288,Pro,Active,3,62.00,29,Medium,Medium,Low,On-Time,7
8289,Basic,Churned,10,29.00,119,Medium,Low,Low,Delayed,5
8290,Basic,Churned,10,10.00,60,Low,Low,Low,Delayed,6
8291,Basic,Active,1,18.00,6,Medium,High,Low,On-Time,10
8292,Basic,"At Risk",5,14.00,38,High,Medium,High,On-Time,7
8293,Basic,Churned,15,23.00,207,Low,Low,Medium,Missed,3
8294,Pro,Active,4,60.00,37,High,Medium,Medium,On-Time,8
8295,Basic,Active,0,27.00,14,High,High,Low,On-Time,8
8296,Basic,Active,2,18.00,5,High,High,High,On-Time,7
8297,Pro,Active,1,61.00,10,Medium,High,Low,On-Time,10
8298,Pro,Active,4,79.00,44,High,High,Low,Delayed,7
8299,Basic,Churned,10,14.00,119,Low,Low,Medium,On-Time,6
8300,Basic,Active,3,29.00,21,High,Medium,Medium,On-Time,9
8301,Basic,Active,2,19.00,1,Medium,Medium,Low,On-Time,7
8302,Pro,Active,4,47.00,33,Medium,High,Medium,On-Time,8
8303,Basic,Active,1,23.00,27,High,High,Low,On-Time,10
8304,Basic,Churned,14,21.00,274,Low,Low,Low,Missed,1
8305,Pro,Churned,12,60.00,298,Low,Low,Medium,Delayed,4
8306,Pro,Churned,10,70.00,118,Medium,Medium,Medium,Delayed,6
8307,Basic,Churned,14,18.00,258,Low,Low,Low,Missed,3
8308,Pro,"At Risk",7,64.00,64,Low,Medium,Low,On-Time,5
8309,Basic,Active,4,15.00,16,High,Medium,Low,Delayed,10
8310,Enterprise,Active,2,155.00,16,High,High,Medium,On-Time,8
8311,Basic,Active,4,17.00,37,High,High,High,On-Time,9
8312,Basic,Active,3,14.00,29,High,Medium,Medium,On-Time,7
8313,Basic,Active,4,23.00,21,High,High,Medium,Delayed,8
8314,Pro,"At Risk",7,75.00,46,Medium,Medium,Low,Delayed,4
8315,Basic,"At Risk",5,25.00,39,Medium,High,High,On-Time,8
8316,Basic,Churned,11,15.00,215,Low,Low,Low,Delayed,4
8317,Pro,Churned,14,71.00,298,Low,Low,Low,Missed,3
8318,Basic,Active,3,11.00,15,Medium,Medium,Low,On-Time,8
8319,Enterprise,Churned,10,207.00,119,Low,Medium,Low,Delayed,6
8320,Basic,"At Risk",6,28.00,2,Medium,Medium,High,Delayed,10
8321,Pro,Active,2,48.00,17,Medium,High,Low,On-Time,10
8322,Enterprise,Active,2,252.00,1,High,Medium,Medium,On-Time,9
8323,Basic,Active,2,22.00,17,Medium,High,Low,On-Time,9
8324,Basic,Active,3,25.00,29,Medium,Medium,Low,On-Time,8
8325,Pro,Churned,10,45.00,86,Low,Medium,Medium,Delayed,4
8326,Pro,Churned,15,50.00,201,Low,Low,Medium,Missed,2
8327,Pro,Active,3,55.00,25,Medium,Medium,Low,On-Time,7
8328,Pro,Active,4,59.00,29,Medium,Medium,Medium,On-Time,8
8329,Enterprise,Churned,10,205.00,93,Low,Medium,High,On-Time,6
8330,Basic,Active,2,28.00,7,High,High,High,On-Time,7
8331,Pro,Active,3,47.00,44,High,Medium,Low,On-Time,7
8332,Pro,Churned,13,78.00,242,Low,Low,Low,Delayed,3
8333,Basic,Active,3,21.00,23,Medium,High,Medium,On-Time,10
8334,Pro,Active,4,48.00,33,Medium,High,Medium,On-Time,7
8335,Pro,Active,2,51.00,30,High,Medium,Low,On-Time,7
8336,Basic,Churned,9,29.00,102,Medium,Low,Low,Delayed,7
8337,Basic,Active,3,12.00,27,High,Medium,Medium,On-Time,10
8338,Basic,Churned,14,13.00,264,Low,Low,Low,Missed,2
8339,Basic,Active,2,17.00,26,High,Medium,Low,On-Time,10
8340,Pro,Churned,9,78.00,47,Medium,Low,Medium,Delayed,6
8341,Enterprise,Churned,11,159.00,96,Low,Low,Medium,Delayed,7
8342,Basic,Active,3,20.00,24,Medium,Medium,Low,On-Time,8
8343,Pro,Active,4,74.00,20,Medium,Medium,Medium,On-Time,8
8344,Enterprise,Active,4,178.00,36,Medium,Medium,Low,On-Time,8
8345,Pro,Churned,12,76.00,108,Low,Low,Low,Missed,5
8346,Basic,Churned,16,15.00,179,Low,Low,High,Missed,3
8347,Basic,Active,2,12.00,35,High,High,Low,On-Time,7
8348,Basic,Active,3,25.00,28,Medium,Medium,Low,On-Time,9
8349,Basic,Churned,9,26.00,111,Medium,Medium,Low,Missed,7
8350,Pro,Churned,11,72.00,115,Low,Low,Low,Delayed,4
8351,Basic,Churned,13,18.00,199,Low,Low,Low,Delayed,1
8352,Basic,Active,4,13.00,32,High,High,High,On-Time,8
8353,Basic,Active,0,27.00,3,High,High,Low,On-Time,9
8354,Basic,Churned,13,22.00,198,Low,Low,Low,Delayed,1
8355,Pro,Active,2,58.00,13,High,High,High,On-Time,7
8356,Pro,"At Risk",6,49.00,52,Low,Medium,Low,On-Time,4
8357,Pro,Churned,10,48.00,58,Low,Medium,Medium,Missed,5
8358,Basic,Active,2,17.00,16,Medium,High,Low,On-Time,8
8359,Pro,Active,3,65.00,5,High,Medium,High,On-Time,9
8360,Enterprise,Active,1,125.00,8,High,Medium,Low,On-Time,10
8361,Basic,"At Risk",7,26.00,59,Medium,Medium,Medium,Delayed,7
8362,Basic,Churned,12,26.00,102,Low,Low,Medium,Missed,7
8363,Pro,Active,2,71.00,21,High,Medium,Low,On-Time,8
8364,Pro,Active,2,45.00,6,Medium,High,Medium,On-Time,7
8365,Pro,Active,3,49.00,10,Medium,Medium,Medium,On-Time,7
8366,Enterprise,Active,3,123.00,0,Medium,High,High,On-Time,8
8367,Pro,Active,3,62.00,27,High,High,High,On-Time,8
8368,Basic,Active,3,23.00,26,Medium,Medium,Low,On-Time,10
8369,Basic,Active,4,15.00,32,High,Medium,Medium,On-Time,7
8370,Enterprise,"At Risk",5,237.00,3,High,Medium,High,Delayed,7
8371,Basic,"At Risk",8,28.00,99,Low,Medium,Low,On-Time,6
8372,Basic,Churned,12,20.00,203,Low,Low,Medium,Delayed,4
8373,Basic,Active,2,27.00,37,High,High,Low,On-Time,7
8374,Basic,Active,4,18.00,26,Medium,Medium,Medium,On-Time,8
8375,Pro,Active,4,67.00,40,High,Medium,Medium,On-Time,10
8376,Pro,Active,1,69.00,1,High,High,Medium,On-Time,8
8377,Enterprise,Active,3,230.00,11,High,Medium,High,On-Time,7
8378,Enterprise,Active,2,199.00,27,High,Medium,Low,On-Time,8
8379,Basic,Churned,14,23.00,168,Low,Low,Medium,Delayed,3
8380,Enterprise,Churned,12,178.00,129,Low,Low,Low,Missed,5
8381,Basic,Active,3,23.00,10,High,Medium,High,On-Time,9
8382,Pro,Churned,11,74.00,84,Medium,Low,High,Delayed,4
8383,Pro,Active,4,58.00,3,Medium,Medium,High,On-Time,9
8384,Basic,"At Risk",6,10.00,26,Medium,High,High,Delayed,8
8385,Pro,"At Risk",5,63.00,40,High,Medium,High,On-Time,9
8386,Enterprise,"At Risk",5,261.00,35,High,Medium,High,On-Time,7
8387,Basic,Active,2,15.00,31,High,High,Low,On-Time,9
8388,Basic,Active,2,10.00,17,High,Medium,Low,On-Time,7
8389,Pro,"At Risk",5,72.00,22,High,High,High,Delayed,8
8390,Enterprise,Active,1,284.00,13,High,High,Medium,On-Time,8
8391,Basic,Active,4,11.00,4,Medium,Medium,High,On-Time,7
8392,Basic,Active,2,19.00,4,High,Medium,Medium,On-Time,9
8393,Basic,Active,1,15.00,16,High,High,Low,On-Time,7
8394,Enterprise,Churned,11,293.00,109,Low,Medium,High,Delayed,7
8395,Basic,Active,3,20.00,18,Medium,High,Medium,On-Time,10
8396,Pro,Churned,9,69.00,55,Low,Medium,Medium,Delayed,4
8397,Basic,Active,3,29.00,43,High,High,Medium,On-Time,10
8398,Basic,"At Risk",5,17.00,3,Medium,Medium,Medium,Delayed,7
8399,Basic,Active,2,27.00,17,High,Medium,Low,On-Time,9
8400,Basic,Active,4,18.00,6,Medium,High,Medium,Delayed,7
8401,Basic,"At Risk",5,11.00,32,Medium,High,High,On-Time,7
8402,Enterprise,"At Risk",5,136.00,24,Medium,Medium,Low,Delayed,9
8403,Enterprise,Active,1,128.00,28,High,High,Low,On-Time,9
8404,Basic,Active,3,23.00,32,High,Medium,Low,On-Time,7
8405,Enterprise,Churned,12,173.00,201,Low,Low,Medium,Delayed,4
8406,Enterprise,"At Risk",5,157.00,13,Medium,High,High,Delayed,10
8407,Enterprise,Churned,14,166.00,258,Low,Low,Low,Missed,1
8408,Pro,Active,4,61.00,31,Medium,Medium,Low,On-Time,9
8409,Basic,Churned,16,17.00,229,Low,Low,High,Missed,1
8410,Basic,Active,1,25.00,2,Medium,High,Low,On-Time,10
8411,Basic,Active,0,13.00,1,High,High,Low,On-Time,7
8412,Basic,Active,0,28.00,2,High,High,Low,On-Time,8
8413,Pro,Churned,16,53.00,229,Low,Low,High,Missed,1
8414,Basic,Active,0,25.00,5,High,High,Low,On-Time,8
8415,Basic,"At Risk",7,12.00,93,Medium,Low,Low,On-Time,7
8416,Pro,Active,4,50.00,3,Medium,Medium,High,On-Time,9
8417,Basic,Active,0,13.00,4,High,High,Low,On-Time,8
8418,Basic,Churned,11,13.00,62,Low,Low,Medium,Delayed,4
8419,Basic,Active,2,10.00,22,Medium,High,Low,On-Time,10
8420,Pro,Active,2,74.00,18,High,High,Medium,On-Time,10
8421,Pro,"At Risk",7,77.00,79,Medium,Low,Low,On-Time,6
8422,Basic,Active,1,26.00,13,High,High,Medium,On-Time,9
8423,Pro,Churned,14,75.00,264,Low,Low,Low,Missed,1
8424,Basic,Active,3,21.00,40,High,High,Medium,On-Time,8
8425,Basic,Active,4,11.00,29,Medium,Medium,Medium,On-Time,7
8426,Basic,Churned,10,18.00,83,Low,Low,High,On-Time,5
8427,Pro,Active,4,48.00,34,Medium,Medium,Low,On-Time,7
8428,Pro,Active,4,77.00,15,High,High,Medium,Delayed,10
8429,Basic,Active,4,19.00,17,Medium,High,High,On-Time,9
8430,Pro,Churned,9,72.00,105,Low,Low,Low,On-Time,6
8431,Basic,"At Risk",7,18.00,49,Medium,Low,Low,Delayed,7
8432,Basic,Active,2,20.00,11,Medium,High,Medium,On-Time,7
8433,Basic,Active,3,10.00,38,High,Medium,Low,On-Time,8
8434,Basic,Active,1,26.00,6,Medium,High,Low,On-Time,10
8435,Basic,Active,1,11.00,5,High,High,Medium,On-Time,8
8436,Basic,Active,3,20.00,0,High,Medium,High,On-Time,10
8437,Basic,Active,1,27.00,25,High,High,Low,On-Time,10
8438,Basic,Active,2,15.00,25,Medium,High,Low,On-Time,7
8439,Pro,Active,0,66.00,3,High,High,Low,On-Time,8
8440,Pro,Active,4,61.00,22,Medium,High,High,On-Time,10
8441,Pro,Active,2,71.00,40,High,High,Low,On-Time,8
8442,Basic,Active,3,11.00,16,Medium,Medium,Low,On-Time,8
8443,Basic,Active,3,18.00,1,High,Medium,High,On-Time,9
8444,Basic,"At Risk",5,18.00,16,Medium,High,Medium,Delayed,7
8445,Basic,"At Risk",5,17.00,42,High,High,Medium,Delayed,7
8446,Basic,Active,4,16.00,42,Medium,Medium,Low,On-Time,8
8447,Basic,Active,2,24.00,5,Medium,Medium,Low,On-Time,7
8448,Basic,Active,3,21.00,18,High,High,High,On-Time,7
8449,Basic,Active,3,17.00,25,High,High,High,On-Time,9
8450,Pro,Active,3,75.00,25,High,Medium,Medium,On-Time,7
8451,Basic,Active,4,27.00,15,Medium,High,High,On-Time,7
8452,Pro,"At Risk",5,70.00,31,High,Medium,High,On-Time,10
8453,Basic,Active,2,28.00,11,High,Medium,Medium,On-Time,10
8454,Pro,"At Risk",5,53.00,24,Medium,Medium,High,On-Time,10
8455,Pro,Active,3,60.00,41,Medium,High,Low,On-Time,10
8456,Basic,Active,3,29.00,20,High,High,High,On-Time,7
8457,Basic,Active,3,17.00,36,High,Medium,Low,On-Time,8
8458,Basic,Active,1,19.00,7,High,Medium,Low,On-Time,10
8459,Pro,"At Risk",8,72.00,66,Medium,Low,Medium,On-Time,4
8460,Enterprise,Active,4,143.00,20,Medium,High,High,On-Time,8
8461,Basic,Active,2,26.00,41,High,High,Low,On-Time,8
8462,Pro,Active,1,60.00,4,High,High,Medium,On-Time,8
8463,Basic,Active,2,23.00,6,High,Medium,Medium,On-Time,9
8464,Pro,Active,4,54.00,43,High,High,Low,Delayed,8
8465,Basic,Churned,9,27.00,81,Medium,Low,Low,Delayed,4
8466,Basic,Active,3,18.00,40,Medium,High,Low,On-Time,7
8467,Basic,Active,3,14.00,16,Medium,Medium,Low,On-Time,9
8468,Basic,"At Risk",7,17.00,65,Medium,Low,Medium,On-Time,7
8469,Pro,Active,1,40.00,14,High,Medium,Low,On-Time,8
8470,Basic,"At Risk",5,24.00,35,Medium,Medium,Medium,On-Time,10
8471,Basic,Active,4,20.00,37,High,Medium,Medium,On-Time,7
8472,Pro,Churned,11,76.00,63,Low,Medium,High,Delayed,6
8473,Pro,Churned,15,40.00,125,Low,Low,Medium,Missed,2
8474,Basic,Churned,11,16.00,118,Low,Low,Low,Delayed,5
8475,Pro,Active,0,53.00,14,High,High,Low,On-Time,10
8476,Basic,"At Risk",6,29.00,46,Low,Low,Low,On-Time,7
8477,Pro,Active,4,77.00,43,High,High,Low,Delayed,9
8478,Basic,Churned,14,25.00,221,Low,Low,Low,Missed,1
8479,Pro,Active,3,66.00,12,Medium,Medium,Medium,On-Time,9
8480,Enterprise,Active,4,156.00,20,Medium,High,High,On-Time,7
8481,Basic,Active,1,13.00,12,High,Medium,Low,On-Time,10
8482,Enterprise,Active,2,236.00,4,Medium,Medium,Low,On-Time,10
8483,Pro,Active,3,56.00,19,High,High,High,On-Time,8
8484,Basic,Active,3,25.00,32,High,High,Medium,On-Time,7
8485,Basic,Active,3,10.00,23,Medium,Medium,Low,On-Time,8
8486,Basic,Active,2,26.00,17,Medium,High,Low,On-Time,10
8487,Basic,Active,2,21.00,12,Medium,Medium,Low,On-Time,10
8488,Enterprise,Churned,9,204.00,54,Low,Low,Low,Delayed,6
8489,Enterprise,"At Risk",5,196.00,36,High,Medium,High,On-Time,9
8490,Basic,Churned,10,19.00,111,Low,Medium,Medium,Delayed,7
8491,Basic,Churned,13,18.00,214,Low,Low,High,Delayed,5
8492,Basic,Active,2,16.00,7,Medium,High,Medium,On-Time,10
8493,Pro,Churned,11,76.00,110,Low,Low,Low,Delayed,6
8494,Enterprise,"At Risk",8,263.00,47,Low,Low,Low,Delayed,7
8495,Basic,Churned,15,14.00,169,Low,Low,High,Delayed,1
8496,Basic,Active,4,17.00,16,High,Medium,Low,Delayed,10
8497,Enterprise,Active,2,214.00,21,High,Medium,Low,On-Time,8
8498,Basic,"At Risk",8,12.00,60,Low,Low,Low,On-Time,4
8499,Basic,Active,2,26.00,10,Medium,High,Medium,On-Time,7
8500,Basic,Active,3,25.00,35,Medium,High,Low,On-Time,8
8501,Basic,Active,4,26.00,36,Medium,Medium,Low,On-Time,10
8502,Basic,Active,4,20.00,37,Medium,Medium,Low,On-Time,8
8503,Basic,Active,2,28.00,39,High,High,Low,On-Time,10
8504,Pro,Churned,11,54.00,103,Low,Low,Low,Delayed,5
8505,Enterprise,Active,2,234.00,21,High,Medium,Low,On-Time,8
8506,Basic,Churned,14,27.00,293,Low,Low,Low,Missed,3
8507,Basic,Active,3,28.00,4,Medium,Medium,Medium,On-Time,7
8508,Pro,Churned,11,53.00,78,Low,Low,High,Delayed,7
8509,Pro,"At Risk",5,77.00,25,High,Medium,Medium,Delayed,10
8510,Basic,Active,2,12.00,14,Medium,High,Medium,On-Time,7
8511,Pro,Active,2,50.00,13,High,Medium,Medium,On-Time,7
8512,Pro,Active,4,75.00,13,Medium,Medium,High,On-Time,9
8513,Basic,Active,2,13.00,9,High,High,High,On-Time,10
8514,Basic,"At Risk",5,18.00,39,Medium,Medium,Medium,On-Time,8
8515,Basic,Active,4,11.00,15,Medium,Medium,Medium,On-Time,8
8516,Pro,Churned,14,76.00,296,Low,Low,Low,Missed,1
8517,Basic,Active,2,16.00,32,High,High,Low,On-Time,10
8518,Enterprise,Active,1,141.00,10,Medium,High,Low,On-Time,8
8519,Basic,Active,3,19.00,14,Medium,Medium,Medium,On-Time,7
8520,Pro,Churned,10,47.00,100,Low,Low,Low,Delayed,7
8521,Pro,Churned,13,48.00,255,Low,Low,Medium,Missed,4
8522,Pro,Active,2,67.00,22,High,Medium,Low,On-Time,8
8523,Pro,"At Risk",8,42.00,109,Medium,Low,Low,On-Time,6
8524,Pro,Active,2,77.00,27,High,Medium,Low,On-Time,9
8525,Basic,Active,2,27.00,2,High,Medium,Medium,On-Time,7
8526,Basic,Active,2,18.00,11,High,High,Low,Delayed,9
8527,Basic,Active,0,11.00,11,High,High,Low,On-Time,8
8528,Pro,Active,1,44.00,0,High,High,Medium,On-Time,8
8529,Pro,Churned,13,44.00,62,Low,Low,High,Missed,6
8530,Basic,Active,3,14.00,31,High,High,Medium,On-Time,7
8531,Pro,"At Risk",8,65.00,58,Medium,Medium,Medium,Delayed,4
8532,Pro,Churned,11,48.00,92,Medium,Low,Medium,Missed,7
8533,Basic,Active,2,16.00,7,High,Medium,Medium,On-Time,10
8534,Pro,Active,4,75.00,7,Medium,Medium,Low,Delayed,10
8535,Basic,Active,2,18.00,28,High,Medium,Low,On-Time,9
8536,Basic,"At Risk",5,28.00,40,High,Medium,High,On-Time,8
8537,Pro,Active,4,65.00,20,Medium,High,High,On-Time,9
8538,Enterprise,Active,3,232.00,4,Medium,Medium,Medium,On-Time,8
8539,Pro,Churned,13,43.00,265,Low,Low,Medium,Missed,4
8540,Basic,Active,1,12.00,9,High,Medium,Low,On-Time,7
8541,Pro,Active,3,43.00,17,High,Medium,Medium,On-Time,10
8542,Basic,Active,3,14.00,34,High,Medium,Low,On-Time,8
8543,Pro,Active,1,48.00,21,High,High,Low,On-Time,8
8544,Basic,"At Risk",7,17.00,81,Medium,Low,Low,On-Time,4
8545,Pro,Active,4,44.00,42,High,Medium,Medium,On-Time,9
8546,Basic,Active,3,15.00,16,Medium,Medium,Low,On-Time,9
8547,Pro,Churned,10,75.00,90,Low,Low,Low,Delayed,5
8548,Pro,"At Risk",5,72.00,43,High,High,Medium,Delayed,7
8549,Basic,Churned,9,12.00,50,Low,Medium,Medium,Delayed,6
8550,Enterprise,Churned,11,126.00,119,Low,Medium,High,Delayed,7
8551,Basic,Active,3,19.00,17,Medium,Medium,Low,On-Time,10
8552,Pro,Churned,9,74.00,66,Medium,Medium,Medium,Missed,7
8553,Basic,Active,4,14.00,19,High,Medium,High,On-Time,7
8554,Pro,Active,2,57.00,1,High,High,High,On-Time,8
8555,Basic,"At Risk",7,17.00,60,Low,Low,Low,On-Time,7
8556,Basic,Active,3,22.00,27,High,High,Low,Delayed,8
8557,Pro,Churned,11,52.00,83,Low,Medium,High,Delayed,4
8558,Basic,Active,1,19.00,20,High,High,Low,On-Time,8
8559,Basic,Active,3,12.00,17,Medium,High,Medium,On-Time,7
8560,Pro,"At Risk",8,45.00,113,Medium,Medium,High,On-Time,7
8561,Pro,Active,3,42.00,1,Medium,Medium,Medium,On-Time,9
8562,Basic,Active,3,13.00,21,High,Medium,Medium,On-Time,7
8563,Basic,Churned,10,25.00,98,Low,Medium,Low,Delayed,6
8564,Basic,Active,3,27.00,42,Medium,High,Low,On-Time,7
8565,Pro,Active,2,67.00,12,Medium,High,Medium,On-Time,8
8566,Pro,"At Risk",7,51.00,34,Medium,Medium,Medium,Delayed,10
8567,Enterprise,Churned,10,159.00,86,Low,Low,Low,Delayed,6
8568,Basic,Active,2,11.00,38,High,High,Low,On-Time,7
8569,Basic,Active,0,28.00,2,High,High,Low,On-Time,7
8570,Pro,"At Risk",6,72.00,35,High,Medium,Medium,Delayed,7
8571,Basic,Active,3,15.00,37,High,High,Medium,On-Time,8
8572,Basic,Churned,9,24.00,80,Medium,Medium,Low,Missed,4
8573,Enterprise,Active,2,133.00,0,Medium,Medium,Low,On-Time,10
8574,Basic,Churned,9,11.00,95,Low,Low,Medium,On-Time,7
8575,Pro,Active,0,43.00,6,High,High,Low,On-Time,7
8576,Pro,Active,3,50.00,43,High,Medium,Low,On-Time,10
8577,Basic,"At Risk",5,24.00,27,Medium,Medium,Low,Delayed,8
8578,Pro,Active,3,68.00,4,High,Medium,High,On-Time,8
8579,Pro,Active,0,54.00,0,High,High,Low,On-Time,7
8580,Basic,Active,3,13.00,32,High,High,Medium,On-Time,8
8581,Basic,Churned,10,22.00,113,Medium,Low,Low,Delayed,4
8582,Basic,Churned,11,19.00,147,Low,Low,Low,Delayed,5
8583,Pro,Churned,12,40.00,110,Low,Low,Medium,Delayed,6
8584,Basic,Churned,9,11.00,74,Low,Medium,Low,Delayed,6
8585,Basic,"At Risk",6,10.00,31,Medium,Medium,High,On-Time,10
8586,Basic,Active,4,12.00,44,High,Medium,Medium,On-Time,9
8587,Basic,Active,2,24.00,29,High,High,Medium,On-Time,9
8588,Pro,Active,3,46.00,16,High,Medium,Medium,On-Time,9
8589,Basic,"At Risk",7,21.00,74,Medium,Low,Low,On-Time,6
8590,Pro,"At Risk",5,56.00,44,Medium,Medium,Medium,On-Time,9
8591,Pro,Active,2,73.00,23,High,Medium,Low,On-Time,10
8592,Pro,Active,2,63.00,10,Medium,Medium,Low,On-Time,9
8593,Pro,"At Risk",7,76.00,57,Low,Low,Medium,On-Time,7
8594,Pro,Churned,10,49.00,97,Low,Medium,Low,Delayed,4
8595,Basic,Active,0,11.00,5,High,High,Low,On-Time,7
8596,Basic,Active,3,24.00,22,Medium,High,Medium,On-Time,10
8597,Pro,Active,3,41.00,36,High,High,Medium,On-Time,10
8598,Basic,Active,3,16.00,0,High,Medium,High,On-Time,9
8599,Basic,Churned,11,17.00,83,Low,Low,Medium,Delayed,6
8600,Basic,Active,3,18.00,35,Medium,High,Low,On-Time,10
8601,Pro,Churned,13,70.00,175,Low,Low,Medium,Missed,4
8602,Basic,Active,3,15.00,24,High,High,High,On-Time,10
8603,Pro,Active,3,60.00,25,Medium,High,Medium,On-Time,10
8604,Pro,Active,2,60.00,6,High,Medium,Medium,On-Time,7
8605,Enterprise,Active,1,213.00,9,High,Medium,Low,On-Time,9
8606,Basic,"At Risk",5,15.00,26,Medium,Medium,High,On-Time,10
8607,Basic,Active,2,23.00,34,High,High,Low,On-Time,7
8608,Basic,Churned,11,17.00,107,Medium,Medium,Medium,Missed,6
8609,Basic,Active,3,24.00,24,Medium,Medium,Low,On-Time,10
8610,Basic,Churned,9,12.00,65,Medium,Low,Low,Delayed,6
8611,Pro,Churned,9,63.00,61,Low,Low,Low,Delayed,7
8612,Basic,Active,1,24.00,10,High,Medium,Low,On-Time,9
8613,Pro,Active,3,53.00,19,High,Medium,Medium,On-Time,7
8614,Basic,Active,3,23.00,15,High,High,High,On-Time,9
8615,Basic,Churned,14,25.00,275,Low,Low,Low,Missed,2
8616,Enterprise,Active,3,283.00,12,Medium,Medium,Medium,On-Time,7
8617,Basic,Churned,11,21.00,62,Low,Low,Medium,Delayed,6
8618,Pro,Active,1,59.00,11,High,Medium,Low,On-Time,9
8619,Basic,"At Risk",5,16.00,39,Medium,High,High,On-Time,10
8620,Basic,"At Risk",6,15.00,80,Medium,Medium,Low,On-Time,5
8621,Enterprise,Churned,14,251.00,188,Low,Low,High,Missed,4
8622,Basic,"At Risk",5,25.00,33,High,Medium,High,On-Time,8
8623,Basic,Active,2,22.00,9,Medium,Medium,Low,On-Time,9
8624,Pro,"At Risk",5,73.00,17,Medium,Medium,High,On-Time,10
8625,Basic,Churned,13,28.00,157,Low,Low,Medium,Missed,4
8626,Pro,Churned,14,53.00,154,Low,Low,Medium,Delayed,3
8627,Pro,Active,3,43.00,20,Medium,Medium,Low,On-Time,8
8628,Basic,Active,3,11.00,15,High,Medium,Medium,On-Time,8
8629,Pro,Churned,15,63.00,159,Low,Low,Medium,Missed,1
8630,Basic,Churned,9,13.00,50,Low,Medium,Medium,Delayed,5
8631,Basic,Active,3,16.00,25,Medium,High,Medium,On-Time,9
8632,Basic,"At Risk",5,24.00,7,Medium,Medium,Medium,Delayed,8
8633,Basic,Churned,12,19.00,217,Low,Low,Low,Missed,5
8634,Pro,Active,4,49.00,3,High,High,High,Delayed,9
8635,Basic,"At Risk",5,24.00,17,Medium,Medium,Low,Delayed,10
8636,Basic,Active,3,22.00,21,High,High,High,On-Time,8
8637,Pro,Churned,12,67.00,209,Low,Low,Low,Missed,5
8638,Pro,"At Risk",6,67.00,44,Medium,Medium,High,On-Time,8
8639,Enterprise,Active,3,158.00,25,High,High,High,On-Time,8
8640,Pro,Active,2,53.00,27,High,Medium,Low,On-Time,9
8641,Pro,"At Risk",7,62.00,72,Low,Medium,Medium,On-Time,7
8642,Basic,"At Risk",6,24.00,66,Medium,Medium,Low,On-Time,4
8643,Basic,Active,3,21.00,42,Medium,High,Low,On-Time,10
8644,Pro,Churned,12,68.00,145,Low,Low,Low,Missed,4
8645,Basic,Active,0,29.00,12,High,High,Low,On-Time,9
8646,Basic,Active,2,17.00,5,High,High,High,On-Time,10
8647,Pro,Active,3,57.00,20,Medium,Medium,Low,On-Time,7
8648,Basic,"At Risk",8,18.00,87,Medium,Low,Low,Delayed,7
8649,Pro,Active,1,59.00,11,High,High,Medium,On-Time,9
8650,Pro,"At Risk",5,58.00,41,Medium,High,High,On-Time,8
8651,Pro,Churned,14,43.00,150,Low,Low,Low,Missed,2
8652,Basic,Active,4,27.00,43,Medium,Medium,Low,On-Time,10
8653,Basic,Active,2,23.00,19,High,High,Medium,On-Time,10
8654,Basic,Churned,11,19.00,89,Low,Medium,High,Delayed,5
8655,Pro,Active,4,75.00,36,High,High,High,On-Time,10
8656,Enterprise,"At Risk",7,226.00,43,Medium,Medium,Medium,Delayed,7
8657,Basic,"At Risk",8,23.00,108,Medium,Low,Low,On-Time,5
8658,Pro,Active,3,48.00,28,High,Medium,Medium,On-Time,10
8659,Basic,Active,2,20.00,30,High,High,Medium,On-Time,9
8660,Basic,Active,4,24.00,2,High,Medium,Medium,Delayed,8
8661,Basic,Active,1,25.00,11,High,Medium,Low,On-Time,9
8662,Basic,Churned,14,29.00,270,Low,Low,Low,Missed,3
8663,Basic,Active,4,11.00,43,Medium,Medium,Low,On-Time,8
8664,Pro,Active,4,63.00,23,Medium,Medium,Medium,On-Time,9
8665,Pro,Churned,12,48.00,140,Low,Low,Medium,Delayed,5
8666,Pro,Active,0,63.00,6,High,High,Low,On-Time,8
8667,Basic,"At Risk",6,26.00,74,Medium,Low,Low,On-Time,7
8668,Basic,"At Risk",5,15.00,40,High,Medium,High,On-Time,7
8669,Pro,Churned,12,51.00,200,Low,Low,Low,Missed,5
8670,Basic,Active,3,25.00,28,High,Medium,Medium,On-Time,8
8671,Pro,"At Risk",5,40.00,24,Medium,Medium,Low,Delayed,9
8672,Enterprise,Active,1,153.00,10,High,High,Medium,On-Time,8
8673,Pro,Churned,10,75.00,78,Low,Low,Low,Delayed,5
8674,Basic,Active,4,28.00,39,Medium,High,Medium,On-Time,8
8675,Pro,Churned,9,66.00,48,Medium,Low,Medium,Delayed,6
8676,Basic,Active,3,28.00,18,High,High,High,On-Time,10
8677,Basic,Active,1,16.00,3,High,High,Medium,On-Time,9
8678,Basic,Active,3,11.00,28,High,Medium,Medium,On-Time,7
